text,emoji,emoji_id
get to see david in about hours, 🤗,23
just trying to get in as much as i can b i burn out on spymaster no hard feelings, 🤔,1
your pics are cool lol any more, 🤩,31
i dont take naps often usually cant actually sleep but loved the article ill have to start practicing, 😴,10
is tired so tired i have to be up painfully early tomorrow morning goodnight ox, 😴,10
back from swimming it was sooo much fun haha i love you mom xoxo lt, 😊,25
star wars news httpbitlycfiy actually quite an accurate review, 🤔,1
somehow maria found her way to the local news with that window posing appearance yesterday da f and my thoughts to the flemming fam, 💔,42
gi this sounds stupid can u not tell any bout the pic tht we sent of siobhan cos no can no about it reply so we no plz x, 🤔,1
finally home hello bed youve never felt so good lol night, 😴,10
i want to come to the lecture so keep me posted, 📝,90
hey you should be in the lost thread on bgp pawz and i have been burning it up in there all day, 🔥,65
well i like it isnt that enough httpblipfmis, 🤔,1
youre probably not but youre only one i know that dances in there undies on twitter lol, 😂,9
has just realised what a great mother and cook i am maybe i shld go into that professionstay at home mummy, 🤩,31
have a good one, 🤗,23
trying to sleep but not really i dont feel tired at all and im just hungry, 🤔,1
dont think that im a stalker or anything but i see that you saw phantom and love ewan mcgregor me too, 😍,51
missing my grand baby chloe, 😢,16
haha sorry lol pretty okay but im leaving soon so ill talk to you later, 😊,25
ranch is most definately the best, 🤩,31
and i couldnt audition fr a web showi didnt get a part, 😔,7
my hair is still a bit greasy even though i washed it today because i ran out of shampoo so had to scrape the dregs there wasnt enough, 🤦,35
sittin at home aloneray went on a death call, 😔,7
did sin come around in the end glad it was awesome too bad you didnt have your iphone to bootleg it, 🤩,31
i have a million billion things to do today but i think ill go to south street instead, 🤩,31
â listen beautiful song quotbelieve in mequot by demi lovato â httptwtfm, 🎵,30
so tired going to bed and watch family guy with a sandwich then early morning to try and get tickets for what will be the best show ever, 😴,10
thanks for followfriday, 🤗,23
not a fan of the self pump, 🤔,1
while my tummy tells me biscuits and gravy would be a bad idea i know id be all over them if close, 🤤,84
i wrote a poem in my sleep last night i wish i could remember the words, 🤔,1
where can we vote i love you and your songs wish i could watch you in person in the future, 💖,96
thank you for following me have a awesome day httprevtwtcomindexphpid, 🤗,23
yay here its leess the day of my birthday it comes out im so happy lalala hhaaahah, 🎉,15
i swear my bed is heaven right now goodnight everyonelt, 💤,47
is awake but doesnt want to be awake at this early why cant i simply sleep, 😩,12
so sad im missing the lakers game todaaaay, 😭,8
i suspect my mother and motherinlaw will be able to produce a suitable recipe let me get back to you, 🤔,1
insomnia probably due to impending surgery amp stuff i cant do anything about had to vent, 😩,12
and i wasnt invited, 😞,53
shower mechanic workkk love is leaving tonight, 💔,42
oh no jamba juice isnt all vegetarian anymore i dont want to smell chicken when i go to get a smoothie jambafail, 🤦,35
just found out that gold digger is being released in august now we have to wait even longer for your big take over, 🤩,31
is not feeling well, 🤒,19
cant sleep too much on my mind i hate that esp when my boys are sleeping soundly next to me, 😩,12
hmm at least you have the awake for so long excuse im annoyed with the world after about an hour of being up, 😤,18
ooooh a little but excited, 😃,27
ome sary rains in sta rosa hw to crss the street gutom na ako, 🌧,38
see if the computer tech can figure out how to get on the internet hehe, 😆,29
trying to download movies to my mp but it wont work im so frustrated ive been trying it for more than an hour, 😤,18
yo taniyah i might not get to make the daughters party unless i come for bout mins, 🤔,1
ugggg orthodontist appointment tomorrow oh well the sooner my braces go off, 😩,12
im sorry any news from the us govt and go ahead and throw a tantrum i wont tell, 🤬,3
thats too bad and thank you so much for the update, 😔,7
but town was so busy i thought i was going to kill someone on many occasions altho i did get to oogle lots of cute rockergothemo boys, 😍,51
i miss being single, 😔,7
bought xanthe her very first harry potter book today, 📖,76
what better way to spend a night than wasting it with you, 😊,25
pahyou dont need to dietsilly i dobare dieting going on next weekive got a tragusampconch combobad news for headphones, 🤦,35
network class i want to go home, 🏠,75
watching some wierd anime shits on adult swim thinking about what to dostill waiting for martins update at am im gonna crash, 🤔,1
super boring exams in july sooo sick of it, 🙄,70
i know i want the listener on yesterdays episode was xd, 🤩,31
playing ffvii dirge of cerberus without keyboard and mouse, 🎮,82
highlight of my day, 🤩,31
well ill try to work around whenever youre both free got to go to work now ill tweet you from there in about lol, 😊,25
aha ok i didnt know well hello miss lampa would you tell me what you think about this jernieonlinecom please, 🤔,1
visa process for saudi is messing up my week not sure if i am going to effatjeddah yet over so fingers crossed, 🤞,21
i tried but honestly i found it kinda boringwatchmen and all things watchmenrelated just isnt my thing apparently, 🤷,64
is pissed and pissed off cos ponderland isnt on is not here, 🤬,3
dancing helps me live in the moment and makes me happy, 💃,93
isaac is married does this mean i can take my shoes off, 🤔,1
hungerii am in the office going to change then head out for two events tonite, 🍴,6
lost my glasses while river tubingit sucks, 😭,8
awesome i am not sure what t does tho i have heard that word tho, 🤔,1
gotta go to my school and dorm tomorrow dorm shopping, 🛍,40
awww comeon i look like the remixed version of squiward and corbin bleu, 😂,9
doesnt wanna work tomorrow what a waste of a weekend, 🤦,35
lovin life really waiting for kyle to get here then its time for up with fun friends ahem, 😃,27
sorry i got a no from the managerhe said next time he can get you all in as long as its before midnight sorry chris, 🤕,17
hahaha your not getting anything hope your okay x, 😂,9
ltfollow mebnp yorkshire eu humber mep nick griffin tonys european parliament labour yasmina true twitter pimpin, 🤩,31
at the reception you can be barefoot for all i care just the wedding it wont be long so you wont be in pain for too long lol, 😂,9
your aunt is the sweetest person ever i cant wait until tennessee, 🤗,23
red sox lost and im in pain turning out to be a real bad day, 😞,53
my son catergorized opeth as progressive folk death metal well anyway it was meant as a compliment ebrown, 🤗,23
at issacs softball game with brynn gooooo boys, 🤩,31
thanks commiseration really is comforting, 😔,7
last day of my intership at the ohio department of agriculture, 🎉,15
off to veritas shausssss hasta maï½aana twitter, 🤩,31
hey charlie your mom was my acting teacher and ive just been following your stuff on imdb keep up the good work, 🤩,31
i could go for a pazzone from pizza hut mmm but id probably puke it up, 🤢,20
so much coursework to do for tomorow, 😩,12
are they harassing you again, 😠,57
ill be at gg but then again i have to be, 🤔,1
cheers have a good day at work dont work to hard now yhear, 🤗,23
watching the magic with and hopefully celebrating their return to the nba finals in a few hours vamos magic, 🤩,31
sorry my phone couldnt get a signal to answer you i just got home, 😔,7
waited in line for ten effing minutes at the food bank bbq today only to be told super rudely that they didnt have any veggie burgers, 😡,36
dear iloveyou youre rude love always brenda httpbitlyeznoe, ❤️,33
great ill check it when i get off work they block sims at work, 🤔,1
done for the day busy day tomorrow filling orders fixing a friends mistakes and working on some special orders woot gnite, 🤩,31
noooo im wide awake waiting for jonny boy, 😴,10
dear mr president pink, 💕,54
thks pela rc, 🤗,23
or not cant even get inside to sign in, 🤦,35
is hearing everyones reports from latin fever and actually cannot wait much longer im soooooo excited cant explain how excited, 😁,22
coowner might not learn animation, 🤔,1
tried on a cute strapless betsy johnson dress last night but tony was with me so i couldnt pretend they gave it to me for free, 😔,7
so freaking tieed, 😴,10
httptwitpiccompwjh shaving our patient, 😔,7
i am miserablely sick, 😔,7
now yes at school colegio, 🤓,63
and ummmm picking up the love of your life from the airporthow dare you leave that specific little thing out tear, 😭,8
they are separating whaaat i havent watched it since spring break and now its over ahhh, 😭,8
