text,emoji,emoji_id
u got me there give us another one for when i at work i can think about it, 🤔,1
httptwitpiccomf wow thats awesome congratulations man i wish you an the fam all the best, 🎉,15
on my way to church, 🙏,5
upon reaching the lower level  i greeted everyone with a cheerful good morning  and received different responses that ranged from friendly his to unwelcoming wtf loser  comments , 😒,81
my tummy feels icky and i didnt even drink tonight, 🤢,20
tweetquest what good is a heart by code red or i want it that way by backstreet boys boy band again thanks gino amp fran, 🎶,37
why are my cats wrestling with one another and running thru the house with the dog in tow, 🤪,14
while milan may not be quite as charming as venice  it boasts many wonderful attractions and is a haven for shopping enthusiasts , 🛍,40
sorry to hear it, 🍕,48
lets watch a movie tonight  shall we , 🍿,86
wheres all the cheesy pop gone i was just getting into it and now its gone xx, 🤔,1
going to meet sam and go into town for some shopping and cocktails and the sun is shining, 🌞,26
just found out that the boston celtics lost to the orlando magic fuck fuck what a way to start the working week, 😤,18
we should change into fresh attire after that tasty meal , 😖,13
after fixing my laptops hard drive onto my desktop  i was contemplating moving the dvd drive  but my pvm runs just as smoothly with bootable usbs , 💻,78
despite the inclement weather last night  were good now , 🌤,67
ooh i feel so sleepy its am and i dont wanna go to school day but i have to, 😴,10
it was i wish, 🤞,21
to all my beautiful followers check me out on youtube maybe wwwyoutubecomusertheboomtube thnx loads, 🤗,23
well not this weekend ill be out of town but the next is just dandy or the next soon is what im getting at, 🤗,23
discovering kindred spirits on and off line here and there, 🤝,2
still going saul we are ready to go to the devils bowl, 🔥,65
we should share the account that involves the cat and some money , 💰,85
the baby chicks are more dangerous to themselves than the adult chickens found another casualty today from nighttime smothering, 💔,42
steve bug charted my cantona kung fu single this month on ra ive just seen which is a nice way to start the day httptinycckmmn, 🎉,15
is having to steal pictures of her daughter off of facebook, 😢,16
why is it that i freak out when my room is messy but im too lazy to clean it then i feel all unorganized amp shitty, 🤦,35
hahaha isnt it too addicting lol, 😆,29
working in difficult conditions with low light and no air conditioning , 😰,79
yeah watching the news now, 📺,39
i see that, 🤔,1
the pub is a much more welcoming place to stay than outside in the rain , 🍻,69
either kelly clarkson i do not hook up or the veronicas untouched for number one, 🤩,31
blÃÃ i have a headache, 🤕,17
as i descended to the lower level  i greeted everyone with a cheerful good morning  responses ranged from friendly his to unfriendly wtf loser comments , 😒,81
the knowledge that ms a shared my personal information with triple z has been detrimental to our relationship  and i cannot tolerate her anymore , 😠,57
the curtains have closed on the finished dance , 💃,93
thanks for the amazing follow back are you still up or a really early riser, 😊,25
did you like my presents ps did you get my text, 🤔,1
i love polar fleece even in may especially in may wanna trade places for a week, 🤗,23
this was supposed to be a good weekend, 🤗,23
my eating habits are supported by the features of mec interactions digital platform , 🍽,24
relaxing can be achieved with a canvas  a hammock  and a great book to read , 📖,76
finished watching this season of chuck aaaaaaand i taught myself how to play that awesome over polyrhythm beat from tools eulogy, 🤩,31
it needs to rain here like for seriously its too hot to do anything, 🌧,38
lol i wish you success my friend, 😊,25
httptwitpiccombt and faketan goes orange, 🤔,1
damn time flys by too quicklyfeels like the day slipped away and all i did toady was play made a castle then lily knocked it downbully, 🤦,35
being alone at home and without my mothers company  im feeling the pangs of hunger , 🍴,6
i pray someone would send me a cute picture to lighten up my day , 😉,61
i cant add i picture right now theyre all too big, 🤔,1
restlessly waiting for a response like a dog waiting to play , 🐶,43
i know, 🤔,1
cant sing anymore and i have an audition on the th, 🤦,35
what do you do when another duke tour ends put the tour photos online and then order another dukerecommended book to devour, 📖,76
episode aint working on itunes or the website kb mpfile guess you know already but wth, 🤔,1
ugh im in connecticut back to club envy next saturday see yall then, 🤩,31
its time to hit the sack  goodnight , 💤,47
thanx for taking those pics of me amp bobby v some years back, 🤗,23
positive happy and thankfull, 😊,25
please everyone to vote for me to become the next maxim coors caddy girlonly takes a few minutes httptinyurlcomdloeyu, 🗳,71
wishing you a safe journey  celtics , 🛫,95
i highly suggest joining wwwmeasia as a shareholder to avail of earning free dividends without doing anything , 🤑,11
so tired, 😴,10
alright i tried tht sumthing and it didnt work haha, 😂,9
really tired but excited for the sims tomorrow and work, 😴,10
pegellll, 🤪,14
packing the girl for tx shes frustrating the heck outta me now and im ready for her to leave yet im gonna be sick when shes gone, 😔,7
im headed to miami tomorrow  but secretly wanting to be going to atlanta instead , 🛫,95
im getting sick too i need to change my sheets, 😷,4
last night hate ojive he made me a little drunk, 😡,36
hi seb im a spanish fan of youim addicted to sp and i think its the best band in the worldplease come to spain early, 🤩,31
drink responsibly, 🍻,69
you must install the twit app on fb when you update fb it transfers to twitter, 🤔,1
ah twitter wont take my picture always having trouble uploading a picture or background on here, 🤦,35
hates fathers day httpbkitecomka, 🙁,55
just kidding why is my daughter crazyyy httpwwwfunadvicecomr, 😂,9
dude your going to be so constipated im sorry, 🤢,20
once more  off to work to deceive the lovely patrons of their money , 💰,85
yeh last assignment of the semester is now over, 🎉,15
hate it most of the organic salad major brands use corn plastic containers too i have not had issues here but others have, 🤬,3
the interns singing brightens up the office and makes the workday more enjoyable , 🎤,72
im so sorry lol, 😞,53
haha i know coz then everyone starts looking at you and you feel paranoid i dont think they will sounds like imp meeting, 😬,46
call me seriously i miss you, 😢,16
i am passionately waiting for the release of a modified version of lethal weapon , 🎬,91
putting all my songs back on my itunes, 🎶,37
daily food choices are made simple with mec interactions digital platform , 🍽,24
close thievery corporation but three songs before that was quotto be freequot by emiliana torrini, 🎶,37
i know its not hard to not click reply sorry to hear about the possible stomach condition sucks to deal with, 😔,7
whod have imagined that months before, 🤔,1
im dying to visit thailand so hopefully why dont you meet me in india this fall or better yet the states, 🤞,21
is just helping jay with his it assignmentbb in a while, 🤔,1
i absolutely love her to death but she doesnt know planning on telling her soon hope she likes me too she makes me sooo happy lt, 😍,51
jogging isnt really that cool especially if youve got a fever, 🤒,19
just got pau a gig dole cannery and bout to watch family guy, 🤩,31
i dont have enough hours in the day to do all the things i want to do, 🤯,50
they never said anything interesting and i always had to wade through dozens of their tweets to get to people i cared about, 🙄,70
i swear there is something in this house that gives me the worst headaches, 🤕,17
hey yeah i know u i saw u on dacom haha, 😁,22
weekends are better i miss my hubby, 😍,51
downloading mcfly covers onto my ipod depressed cuz i have to go through a whole week without twitter, 😔,7
how about we change into something more cozy after that scrumptious dinner , 😖,13
okay hurts to cough and body feels like a big pile of doggey doo but pressing on in a wimpy sort of way, 😣,44
youre awesome  whats happening in your world , 🤘,28
is kinda disgusted with the amount of asians here save me, 🤢,20
